site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MPT290,B1,Vila Nova de Gaia,ERICSSON,41.129126,-8.616247,10,0,normalized time-series kmeans
MPT279,B1,Vila Nova de Gaia,ERICSSON,41.126097,-8.589306,7,3,normalized time-series kmeans
MAV163,B1,Albergaria a Velha,ERICSSON,40.708931,-8.493554,9,12,normalized time-series kmeans
MAV172,B1,Albergaria a Velha,ERICSSON,40.723281,-8.556176,3,11,normalized time-series kmeans
MAV176,B1,Albergaria a Velha,ERICSSON,40.687243,-8.521409,14,9,normalized time-series kmeans
MAV169,B1,Albergaria a Velha,ERICSSON,40.679657,-8.489502,14,9,normalized time-series kmeans
MAV154,B1,Albergaria a Velha,ERICSSON,40.757522,-8.48463,13,4,normalized time-series kmeans
MAV153,B1,Albergaria a Velha,ERICSSON,40.717765,-8.521545,3,11,normalized time-series kmeans
MAV162,B1,Albergaria a Velha,ERICSSON,40.692677,-8.555669,0,6,normalized time-series kmeans
MAV171,B1,Albergaria a Velha,ERICSSON,40.738821,-8.54244,14,9,normalized time-series kmeans
MAV183,B1,Albergaria a Velha,ERICSSON,40.685811,-8.469952,12,5,normalized time-series kmeans
MAV173,B1,Albergaria a Velha,ERICSSON,40.695155,-8.53301,3,11,normalized time-series kmeans
MAV155,B1,Albergaria a Velha,ERICSSON,40.702654,-8.485124,14,9,normalized time-series kmeans
MPT269,B1,Marco de Canaveses,ERICSSON,41.223312,-8.251639,12,5,normalized time-series kmeans
MPT262,B1,Marco de Canaveses,ERICSSON,41.214212,-8.171199,2,8,normalized time-series kmeans
MPT266,B1,Marco de Canaveses,ERICSSON,41.204618,-8.12471,0,6,normalized time-series kmeans
MPT271,B1,Marco de Canaveses,ERICSSON,41.175586,-8.162316,14,9,normalized time-series kmeans
MPT265,B1,Marco de Canaveses,ERICSSON,41.221066,-8.225957,2,8,normalized time-series kmeans
MPT268,B1,Marco de Canaveses,ERICSSON,41.250558,-8.25837,0,6,normalized time-series kmeans
MPT258,B1,Marco de Canaveses,ERICSSON,41.191029,-8.145651,5,1,normalized time-series kmeans
MAV136,B1,Oliveira do Bairro,ERICSSON,40.497554,-8.531811,3,11,normalized time-series kmeans
MAV127,B1,Oliveira do Bairro,ERICSSON,40.471767,-8.522222,2,8,normalized time-series kmeans
MAV126,B1,Oliveira do Bairro,ERICSSON,40.523353,-8.551653,2,8,normalized time-series kmeans
MAV140,B1,Oliveira do Bairro,ERICSSON,40.458396,-8.462214,7,3,normalized time-series kmeans
MAV133,B1,Oliveira do Bairro,ERICSSON,40.553929,-8.535836,13,4,normalized time-series kmeans
MAV131,B1,Oliveira do Bairro,ERICSSON,40.514565,-8.493979,5,1,normalized time-series kmeans
MAV123,B1,Oliveira do Bairro,ERICSSON,40.505394,-8.446709,14,9,normalized time-series kmeans
MAV184,B1,Oliveira do Bairro,ERICSSON,40.510061,-8.432626,0,6,normalized time-series kmeans
MAV134,B1,Oliveira do Bairro,ERICSSON,40.558947,-8.554015,12,5,normalized time-series kmeans
MAV132,B1,Oliveira do Bairro,ERICSSON,40.488174,-8.409458,2,8,normalized time-series kmeans
MAV149,B1,Oliveira do Bairro,ERICSSON,40.566534,-8.52729,13,4,normalized time-series kmeans
MCO003,B1,Coimbra Santa Clara,ERICSSON,40.196334,-8.464901,13,4,normalized time-series kmeans
MCO002,B1,Coimbra Santa Clara,ERICSSON,40.179269,-8.443658,0,6,normalized time-series kmeans
MCO009,B1,Coimbra Santa Clara,ERICSSON,40.20983,-8.457157,3,11,normalized time-series kmeans
MCO112,B1,Coimbra Santa Clara,ERICSSON,40.201416,-8.46213,0,6,normalized time-series kmeans
MCO005,B1,Coimbra Santa Clara,ERICSSON,40.172347,-8.49404,12,5,normalized time-series kmeans
MCO001,B1,Coimbra Santa Clara,ERICSSON,40.173904,-8.406354,12,5,normalized time-series kmeans
MCO007,B1,Coimbra Santa Clara,ERICSSON,40.19506,-8.443165,5,1,normalized time-series kmeans
MCO006,B1,Coimbra Santa Clara,ERICSSON,40.156202,-8.458136,12,5,normalized time-series kmeans
MAV055,B1,Oliveira de Azemeis,ERICSSON,40.83811,-8.449265,5,1,normalized time-series kmeans
MAV073,B1,Oliveira de Azemeis,ERICSSON,40.81161,-8.504569,14,9,normalized time-series kmeans
MAV063,B1,Oliveira de Azemeis,ERICSSON,40.849888,-8.485315,8,2,normalized time-series kmeans
MAV058,B1,Oliveira de Azemeis,ERICSSON,40.839413,-8.527895,7,3,normalized time-series kmeans
MAV218,B1,Oliveira de Azemeis,ERICSSON,40.845089,-8.556279,14,9,normalized time-series kmeans
MAV064,B1,Oliveira de Azemeis,ERICSSON,40.785137,-8.491575,3,11,normalized time-series kmeans
MAV219,B1,Oliveira de Azemeis,ERICSSON,40.839258,-8.47999,9,12,normalized time-series kmeans
MAV056,B1,Oliveira de Azemeis,ERICSSON,40.85027,-8.464326,5,1,normalized time-series kmeans
MAV167,B1,Sao Joao da Madeira,ERICSSON,40.917672,-8.494955,7,3,normalized time-series kmeans
MAV178,B1,Sao Joao da Madeira,ERICSSON,40.906331,-8.490719,7,3,normalized time-series kmeans
MAV161,B1,Sao Joao da Madeira,ERICSSON,40.872004,-8.512331,14,9,normalized time-series kmeans
MAV181,B1,Sao Joao da Madeira,ERICSSON,40.924849,-8.515375,7,3,normalized time-series kmeans
MAV166,B1,Sao Joao da Madeira,ERICSSON,40.898425,-8.490271,7,3,normalized time-series kmeans
MAV165,B1,Sao Joao da Madeira,ERICSSON,40.881005,-8.473976,14,9,normalized time-series kmeans
MAV159,B1,Sao Joao da Madeira,ERICSSON,40.891556,-8.5155,7,3,normalized time-series kmeans
MAV225,B1,Sao Joao da Madeira,ERICSSON,40.885346,-8.492508,7,3,normalized time-series kmeans
MAV180,B1,Sao Joao da Madeira,ERICSSON,40.914236,-8.530166,13,4,normalized time-series kmeans
MAV179,B1,Pessegueiro do Vouga,ERICSSON,40.662231,-8.390382,2,8,normalized time-series kmeans
MAV175,B1,Pessegueiro do Vouga,ERICSSON,40.675841,-8.419708,11,7,normalized time-series kmeans
MAV164,B1,Pessegueiro do Vouga,ERICSSON,40.709484,-8.366026,12,5,normalized time-series kmeans
MAV174,B1,Pessegueiro do Vouga,ERICSSON,40.661958,-8.515296,2,8,normalized time-series kmeans
MAV156,B1,Pessegueiro do Vouga,ERICSSON,40.731496,-8.376641,13,4,normalized time-series kmeans
MAV168,B1,Pessegueiro do Vouga,ERICSSON,40.739761,-8.437049,2,8,normalized time-series kmeans
MAV158,B1,Pessegueiro do Vouga,ERICSSON,40.658512,-8.473079,2,8,normalized time-series kmeans
MAV160,B1,Pessegueiro do Vouga,ERICSSON,40.648332,-8.370614,0,6,normalized time-series kmeans
MAV170,B1,Pessegueiro do Vouga,ERICSSON,40.659331,-8.335177,12,5,normalized time-series kmeans
MAV177,B1,Pessegueiro do Vouga,ERICSSON,40.673461,-8.312769,13,4,normalized time-series kmeans
MAV041,B1,Santa Maria da Feira,ERICSSON,40.892756,-8.573077,14,9,normalized time-series kmeans
MAV044,B1,Santa Maria da Feira,ERICSSON,40.970998,-8.565026,14,9,normalized time-series kmeans
MAV045,B1,Santa Maria da Feira,ERICSSON,40.932856,-8.548769,5,1,normalized time-series kmeans
MAV207,B1,Santa Maria da Feira,ERICSSON,40.958855,-8.535593,7,3,normalized time-series kmeans
MAV034,B1,Santa Maria da Feira,ERICSSON,40.86658,-8.552182,14,9,normalized time-series kmeans
MAV039,B1,Santa Maria da Feira,ERICSSON,40.92401,-8.562092,10,0,normalized time-series kmeans
MAV051,B1,Santa Maria da Feira,ERICSSON,40.866678,-8.535875,7,3,normalized time-series kmeans
MAV049,B1,Santa Maria da Feira,ERICSSON,40.954824,-8.552074,7,3,normalized time-series kmeans
MAV205,B1,Santa Maria da Feira,ERICSSON,40.945739,-8.573605,14,9,normalized time-series kmeans
DPT004,B1-Dedicados,Maia,ERICSSON,41.236594,-8.596694,1,14,normalized time-series kmeans
DAV001,B1-Dedicados,Ovar,ERICSSON,40.875661,-8.634247,1,14,normalized time-series kmeans
DPT035,B1-Dedicados,Antas,ERICSSON,41.162623,-8.584239,4,13,normalized time-series kmeans
DPT079,B1-Dedicados,Antas,ERICSSON,41.162623,-8.584239,3,11,normalized time-series kmeans
DPT031,B1-Dedicados,Antas,ERICSSON,41.163809,-8.58329,6,10,normalized time-series kmeans
DPT032,B1-Dedicados,Antas,ERICSSON,41.161845,-8.583398,4,13,normalized time-series kmeans
DPT042,B1-Dedicados,Antas,ERICSSON,41.165467,-8.588619,9,12,normalized time-series kmeans
DBR005,B1-Dedicados,Brito,ERICSSON,41.448831,-8.343006,14,9,normalized time-series kmeans
DBR019,B1-Dedicados,Trofa,ERICSSON,41.348951,-8.579682,1,14,normalized time-series kmeans
DBR013,B1-Dedicados,Amares,ERICSSON,41.578533,-8.430281,2,8,normalized time-series kmeans
DBR012,B1-Dedicados,Amares,ERICSSON,41.567341,-8.399268,9,12,normalized time-series kmeans
DPT043,B1-Dedicados,Areosa,ERICSSON,41.181178,-8.601601,6,10,normalized time-series kmeans
DPT052,B1-Dedicados,Covelo,ERICSSON,41.160793,-8.628709,6,10,normalized time-series kmeans
DPT078,B1-Dedicados,Afurada,ERICSSON,41.13577,-8.618704,9,12,normalized time-series kmeans
DPT010,B1-Dedicados,Afurada,ERICSSON,41.141479,-8.636813,13,4,normalized time-series kmeans
DPT011,B1-Dedicados,Afurada,ERICSSON,41.13984,-8.636846,1,14,normalized time-series kmeans
DPT028,B1-Dedicados,Custoia,ERICSSON,41.214229,-8.626498,3,11,normalized time-series kmeans
DPT014,B1-Dedicados,Mindelo,ERICSSON,41.301246,-8.706428,1,14,normalized time-series kmeans
DPT013,B1-Dedicados,Mindelo,ERICSSON,41.323869,-8.717485,9,12,normalized time-series kmeans
DPT017,B1-Dedicados,Valongo,ERICSSON,41.198112,-8.491684,3,11,normalized time-series kmeans
DPT062,B1-Dedicados,Boavista,ERICSSON,41.146886,-8.626047,3,11,normalized time-series kmeans
DPT063,B1-Dedicados,Boavista,ERICSSON,41.154951,-8.629779,13,4,normalized time-series kmeans
DPT060,B1-Dedicados,Boavista,ERICSSON,41.156727,-8.630412,9,12,normalized time-series kmeans
DPT061,B1-Dedicados,Boavista,ERICSSON,41.156966,-8.626132,9,12,normalized time-series kmeans
DPT064,B1-Dedicados,Boavista,ERICSSON,41.1592,-8.63171,9,12,normalized time-series kmeans
DPT059,B1-Dedicados,Boavista,ERICSSON,41.158909,-8.630913,1,14,normalized time-series kmeans
DPT065,B1-Dedicados,Boavista,ERICSSON,41.157315,-8.628133,9,12,normalized time-series kmeans
DPT015,B1-Dedicados,Madalena,ERICSSON,41.118725,-8.620036,1,14,normalized time-series kmeans
DPT071,B1-Dedicados,Penafiel,ERICSSON,41.19708,-8.309655,3,11,normalized time-series kmeans
DPT005,B1-Dedicados,Ermesinde,ERICSSON,41.219542,-8.562011,2,8,normalized time-series kmeans
DBR017,B1-Dedicados,Guimaraes,ERICSSON,41.43533,-8.306337,9,12,normalized time-series kmeans
DBR003,B1-Dedicados,Guimaraes,ERICSSON,41.440046,-8.304156,10,0,normalized time-series kmeans
DBR001,B1-Dedicados,Guimaraes,ERICSSON,41.445201,-8.301587,4,13,normalized time-series kmeans
DPT012,B1-Dedicados,Rebordosa,ERICSSON,41.237165,-8.494758,1,14,normalized time-series kmeans
DPT002,B1-Dedicados,Rio Tinto,ERICSSON,41.175161,-8.565432,6,10,normalized time-series kmeans
DBR007,B1-Dedicados,Braga Este,ERICSSON,41.531235,-8.424739,1,14,normalized time-series kmeans
DBR008,B1-Dedicados,Braga Este,ERICSSON,41.557984,-8.406418,12,5,normalized time-series kmeans
DBR006,B1-Dedicados,Braga Este,ERICSSON,41.541193,-8.400925,14,9,normalized time-series kmeans
DBR011,B1-Dedicados,Braga Oeste,ERICSSON,41.553127,-8.427363,9,12,normalized time-series kmeans
DBR009,B1-Dedicados,Braga Oeste,ERICSSON,41.552842,-8.422725,9,12,normalized time-series kmeans
DAV003,B1-Dedicados,Aveiro Norte,ERICSSON,40.647743,-8.595068,6,10,normalized time-series kmeans
DAV004,B1-Dedicados,Aveiro Norte,ERICSSON,40.626688,-8.64488,1,14,normalized time-series kmeans
DPT049,B1-Dedicados,Campo Alegre,ERICSSON,41.159477,-8.639551,1,14,normalized time-series kmeans
DPT047,B1-Dedicados,Campo Alegre,ERICSSON,41.162614,-8.643384,6,10,normalized time-series kmeans
DPT046,B1-Dedicados,Campo Alegre,ERICSSON,41.150684,-8.641947,9,12,normalized time-series kmeans
DPT044,B1-Dedicados,Campo Alegre,ERICSSON,41.154617,-8.649815,9,12,normalized time-series kmeans
DPT045,B1-Dedicados,Campo Alegre,ERICSSON,41.159168,-8.659505,4,13,normalized time-series kmeans
DPT048,B1-Dedicados,Campo Alegre,ERICSSON,41.161245,-8.640578,9,12,normalized time-series kmeans
DCO004,B1-Dedicados,Coimbra Este,ERICSSON,40.203549,-8.409045,9,12,normalized time-series kmeans
DCO002,B1-Dedicados,Coimbra Este,ERICSSON,40.222854,-8.415835,3,11,normalized time-series kmeans
DCO005,B1-Dedicados,Coimbra Este,ERICSSON,40.203399,-8.407789,3,11,normalized time-series kmeans
DPT024,B1-Dedicados,Porto Centro,ERICSSON,41.151583,-8.611028,1,14,normalized time-series kmeans
DPT022,B1-Dedicados,Porto Centro,ERICSSON,41.151004,-8.599817,1,14,normalized time-series kmeans
DLR001,B1-Dedicados,Leiria Centro,ERICSSON,39.74971,-8.812907,1,14,normalized time-series kmeans
DPT083,B1-Dedicados,Porto Ribeira,ERICSSON,41.146155,-8.61218,1,14,normalized time-series kmeans
DPT023,B1-Dedicados,Porto Ribeira,ERICSSON,41.149979,-8.610727,9,12,normalized time-series kmeans
DPT040,B1-Dedicados,Porto Ribeira,ERICSSON,41.149115,-8.605703,7,3,normalized time-series kmeans
DPT038,B1-Dedicados,Porto Ribeira,ERICSSON,41.148508,-8.617981,1,14,normalized time-series kmeans
DPT039,B1-Dedicados,Porto Ribeira,ERICSSON,41.150085,-8.604971,9,12,normalized time-series kmeans
DLR002,B1-Dedicados,Marinha Grande,ERICSSON,39.733483,-8.824248,1,14,normalized time-series kmeans
DPT081,B1-Dedicados,Castelo da Maia,ERICSSON,41.255633,-8.653633,1,14,normalized time-series kmeans
DPT082,B1-Dedicados,Povoa do Varzim,ERICSSON,41.394509,-8.764344,12,5,normalized time-series kmeans
DPT056,B1-Dedicados,Senhora da Hora,ERICSSON,41.176336,-8.647363,1,14,normalized time-series kmeans
DPT051,B1-Dedicados,Senhora da Hora,ERICSSON,41.182548,-8.658108,12,5,normalized time-series kmeans
DPT057,B1-Dedicados,Senhora da Hora,ERICSSON,41.183058,-8.650772,4,13,normalized time-series kmeans
DPT054,B1-Dedicados,Senhora da Hora,ERICSSON,41.180954,-8.654968,1,14,normalized time-series kmeans
DPT058,B1-Dedicados,Senhora da Hora,ERICSSON,41.180463,-8.656759,9,12,normalized time-series kmeans
DPT053,B1-Dedicados,Senhora da Hora,ERICSSON,41.180172,-8.655581,1,14,normalized time-series kmeans
DPT050,B1-Dedicados,Senhora da Hora,ERICSSON,41.175987,-8.669277,9,12,normalized time-series kmeans
DPT026,B1-Dedicados,Senhora da Hora,ERICSSON,41.181933,-8.651088,4,13,normalized time-series kmeans
DPT007,B1-Dedicados,Leca da Palmeira,ERICSSON,41.208972,-8.687969,12,5,normalized time-series kmeans
DPT027,B1-Dedicados,Leca da Palmeira,ERICSSON,41.221514,-8.709897,6,10,normalized time-series kmeans
DPT006,B1-Dedicados,Leca da Palmeira,ERICSSON,41.200781,-8.690167,9,12,normalized time-series kmeans
DPT003,B1-Dedicados,Pacos de Ferreira,ERICSSON,41.285072,-8.36143,9,12,normalized time-series kmeans
DCO007,B1-Dedicados,Sao Joao do Campo,ERICSSON,40.243616,-8.444202,9,12,normalized time-series kmeans
DPT018,B1-Dedicados,Vila Nova de Gaia,ERICSSON,41.125701,-8.604962,3,11,normalized time-series kmeans
DPT019,B1-Dedicados,Vila Nova de Gaia,ERICSSON,41.13715,-8.61831,7,3,normalized time-series kmeans
DPT020,B1-Dedicados,Vila Nova de Gaia,ERICSSON,41.133836,-8.613265,1,14,normalized time-series kmeans
DPT021,B1-Dedicados,Vila Nova de Gaia,ERICSSON,41.135262,-8.613888,6,10,normalized time-series kmeans
DCO001,B1-Dedicados,Coimbra Santa Clara,ERICSSON,40.211619,-8.443006,1,14,normalized time-series kmeans
DAV006,B1-Dedicados,Sao Joao da Madeira,ERICSSON,40.888518,-8.491971,3,11,normalized time-series kmeans
DAV005,B1-Dedicados,Santa Maria da Feira,ERICSSON,40.935969,-8.578002,1,14,normalized time-series kmeans
