site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MLR052,B1,Marinha Grande,ERICSSON,39.730171,-8.916396,9,8,normalized time-series kmeans
MLR055,B1,Marinha Grande,ERICSSON,39.745732,-8.930931,3,3,normalized time-series kmeans
MLR059,B1,Marinha Grande,ERICSSON,39.709954,-8.861392,1,5,normalized time-series kmeans
MLR066,B1,Marinha Grande,ERICSSON,39.731385,-8.851181,12,13,normalized time-series kmeans
MLR058,B1,Marinha Grande,ERICSSON,39.747888,-8.941668,3,3,normalized time-series kmeans
MLR054,B1,Marinha Grande,ERICSSON,39.713282,-8.830004,9,8,normalized time-series kmeans
MLR057,B1,Marinha Grande,ERICSSON,39.756734,-8.924203,3,3,normalized time-series kmeans
MLR053,B1,Marinha Grande,ERICSSON,39.744735,-8.871372,9,8,normalized time-series kmeans
MAV085,B1,Vale de Cambra,ERICSSON,40.845494,-8.412169,12,13,normalized time-series kmeans
MAV102,B1,Vale de Cambra,ERICSSON,40.854152,-8.370736,1,5,normalized time-series kmeans
MAV075,B1,Vale de Cambra,ERICSSON,40.89041,-8.408911,12,13,normalized time-series kmeans
MAV076,B1,Vale de Cambra,ERICSSON,40.847552,-8.402613,9,8,normalized time-series kmeans
MAV080,B1,Vale de Cambra,ERICSSON,40.880853,-8.443356,3,3,normalized time-series kmeans
MAV088,B1,Vale de Cambra,ERICSSON,40.842653,-8.377237,1,5,normalized time-series kmeans
MAV100,B1,Vale de Cambra,ERICSSON,40.911722,-8.430083,3,3,normalized time-series kmeans
MAV103,B1,Vale de Cambra,ERICSSON,40.86018,-8.39366,9,8,normalized time-series kmeans
MPT167,B1,Castelo da Maia,ERICSSON,41.290898,-8.669187,4,4,normalized time-series kmeans
MPT169,B1,Castelo da Maia,ERICSSON,41.258953,-8.615644,13,2,normalized time-series kmeans
MPT164,B1,Castelo da Maia,ERICSSON,41.297223,-8.636858,9,8,normalized time-series kmeans
MPT159,B1,Castelo da Maia,ERICSSON,41.260566,-8.637933,13,2,normalized time-series kmeans
MPT172,B1,Castelo da Maia,ERICSSON,41.250911,-8.650125,10,1,normalized time-series kmeans
MPT162,B1,Castelo da Maia,ERICSSON,41.247639,-8.664357,3,3,normalized time-series kmeans
MPT173,B1,Castelo da Maia,ERICSSON,41.286841,-8.562644,4,4,normalized time-series kmeans
MPT156,B1,Castelo da Maia,ERICSSON,41.272079,-8.577563,9,8,normalized time-series kmeans
MPT160,B1,Castelo da Maia,ERICSSON,41.268967,-8.612146,11,9,normalized time-series kmeans
MCO019,B1,Condeixa a Nova,ERICSSON,40.06324,-8.427507,9,8,normalized time-series kmeans
MCO026,B1,Condeixa a Nova,ERICSSON,40.112626,-8.49656,5,7,normalized time-series kmeans
MCO024,B1,Condeixa a Nova,ERICSSON,40.128363,-8.522242,0,11,normalized time-series kmeans
MCO020,B1,Condeixa a Nova,ERICSSON,40.103514,-8.487475,9,8,normalized time-series kmeans
MCO021,B1,Condeixa a Nova,ERICSSON,40.101064,-8.401263,7,12,normalized time-series kmeans
MCO022,B1,Condeixa a Nova,ERICSSON,40.134077,-8.394928,7,12,normalized time-series kmeans
MCO023,B1,Condeixa a Nova,ERICSSON,40.100251,-8.531964,9,8,normalized time-series kmeans
MCO018,B1,Condeixa a Nova,ERICSSON,40.12867,-8.492122,9,8,normalized time-series kmeans
MCO025,B1,Condeixa a Nova,ERICSSON,40.132519,-8.470402,7,12,normalized time-series kmeans
MCO064,B1,Figueira da Foz,ERICSSON,40.214203,-8.806982,8,6,normalized time-series kmeans
MCO063,B1,Figueira da Foz,ERICSSON,40.143882,-8.752909,7,12,normalized time-series kmeans
MCO065,B1,Figueira da Foz,ERICSSON,40.216698,-8.848531,8,6,normalized time-series kmeans
MCO117,B1,Figueira da Foz,ERICSSON,40.185827,-8.808244,1,5,normalized time-series kmeans
MCO071,B1,Figueira da Foz,ERICSSON,40.148984,-8.806345,7,12,normalized time-series kmeans
MCO070,B1,Figueira da Foz,ERICSSON,40.174645,-8.787539,7,12,normalized time-series kmeans
MCO062,B1,Figueira da Foz,ERICSSON,40.167812,-8.841358,8,6,normalized time-series kmeans
MCO141,B1,Figueira da Foz,ERICSSON,40.174165,-8.883765,7,12,normalized time-series kmeans
MCO060,B1,Figueira da Foz,ERICSSON,40.154747,-8.85333,7,12,normalized time-series kmeans
MCO066,B1,Figueira da Foz,ERICSSON,40.150699,-8.866441,9,8,normalized time-series kmeans
MCO061,B1,Figueira da Foz,ERICSSON,40.169779,-8.872217,7,12,normalized time-series kmeans
MPT215,B1,Povoa do Varzim,ERICSSON,41.387744,-8.767275,1,5,normalized time-series kmeans
MPT214,B1,Povoa do Varzim,ERICSSON,41.370078,-8.753133,1,5,normalized time-series kmeans
MPT219,B1,Povoa do Varzim,ERICSSON,41.397621,-8.717106,7,12,normalized time-series kmeans
MPT220,B1,Povoa do Varzim,ERICSSON,41.381571,-8.728668,7,12,normalized time-series kmeans
MPT478,B1,Povoa do Varzim,ERICSSON,41.380807,-8.747127,3,3,normalized time-series kmeans
MPT216,B1,Povoa do Varzim,ERICSSON,41.361697,-8.738878,10,1,normalized time-series kmeans
MPT211,B1,Povoa do Varzim,ERICSSON,41.380465,-8.766644,2,10,normalized time-series kmeans
MPT212,B1,Povoa do Varzim,ERICSSON,41.351984,-8.745874,2,10,normalized time-series kmeans
MPT374,B1,Senhora da Hora,ERICSSON,41.193482,-8.663787,0,11,normalized time-series kmeans
MPT380,B1,Senhora da Hora,ERICSSON,41.177669,-8.668303,11,9,normalized time-series kmeans
MPT378,B1,Senhora da Hora,ERICSSON,41.176436,-8.64735,10,1,normalized time-series kmeans
MPT383,B1,Senhora da Hora,ERICSSON,41.183889,-8.663836,14,0,normalized time-series kmeans
MPT379,B1,Senhora da Hora,ERICSSON,41.191577,-8.656081,8,6,normalized time-series kmeans
MPT370,B1,Senhora da Hora,ERICSSON,41.170276,-8.659972,13,2,normalized time-series kmeans
MPT373,B1,Senhora da Hora,ERICSSON,41.199214,-8.672215,7,12,normalized time-series kmeans
MPT382,B1,Senhora da Hora,ERICSSON,41.177555,-8.66332,11,9,normalized time-series kmeans
MPT372,B1,Senhora da Hora,ERICSSON,41.200563,-8.661019,3,3,normalized time-series kmeans
MPT366,B1,Senhora da Hora,ERICSSON,41.186381,-8.654715,13,2,normalized time-series kmeans
MPT506,B1,Senhora da Hora,ERICSSON,41.175501,-8.655201,13,2,normalized time-series kmeans
MPT246,B1,Castelo de Paiva,ERICSSON,41.086749,-8.250928,3,3,normalized time-series kmeans
MPT242,B1,Castelo de Paiva,ERICSSON,41.117477,-8.213404,2,10,normalized time-series kmeans
MPT243,B1,Castelo de Paiva,ERICSSON,41.047348,-8.348634,1,5,normalized time-series kmeans
MPT236,B1,Castelo de Paiva,ERICSSON,41.15432,-8.24724,7,12,normalized time-series kmeans
MPT239,B1,Castelo de Paiva,ERICSSON,41.087703,-8.268943,1,5,normalized time-series kmeans
MAV032,B1,Castelo de Paiva,ERICSSON,41.049285,-8.312099,1,5,normalized time-series kmeans
MVI001,B1,Castelo de Paiva,ERICSSON,41.065349,-8.233437,1,5,normalized time-series kmeans
MPT248,B1,Castelo de Paiva,ERICSSON,41.125036,-8.302576,7,12,normalized time-series kmeans
MAV031,B1,Castelo de Paiva,ERICSSON,41.032341,-8.38817,1,5,normalized time-series kmeans
MPT249,B1,Castelo de Paiva,ERICSSON,41.11446,-8.269425,4,4,normalized time-series kmeans
MPT233,B1,Castelo de Paiva,ERICSSON,41.142145,-8.280195,7,12,normalized time-series kmeans
MPT088,B1,Leca da Palmeira,ERICSSON,41.20413,-8.689471,14,0,normalized time-series kmeans
MPT076,B1,Leca da Palmeira,ERICSSON,41.202837,-8.712055,11,9,normalized time-series kmeans
MPT087,B1,Leca da Palmeira,ERICSSON,41.221924,-8.662078,3,3,normalized time-series kmeans
MPT074,B1,Leca da Palmeira,ERICSSON,41.214682,-8.677778,14,0,normalized time-series kmeans
MPT081,B1,Leca da Palmeira,ERICSSON,41.223187,-8.681733,14,0,normalized time-series kmeans
MPT091,B1,Leca da Palmeira,ERICSSON,41.22117,-8.695332,4,4,normalized time-series kmeans
MPT082,B1,Leca da Palmeira,ERICSSON,41.204305,-8.69776,14,0,normalized time-series kmeans
MPT077,B1,Leca da Palmeira,ERICSSON,41.23502,-8.667977,10,1,normalized time-series kmeans
MPT089,B1,Leca da Palmeira,ERICSSON,41.234634,-8.653254,5,7,normalized time-series kmeans
MPT080,B1,Leca da Palmeira,ERICSSON,41.209266,-8.655345,10,1,normalized time-series kmeans
MCO034,B1,Montemor o Velho,ERICSSON,40.178012,-8.678214,9,8,normalized time-series kmeans
MCO033,B1,Montemor o Velho,ERICSSON,40.265012,-8.717411,7,12,normalized time-series kmeans
MCO037,B1,Montemor o Velho,ERICSSON,40.116795,-8.632466,1,5,normalized time-series kmeans
MCO036,B1,Montemor o Velho,ERICSSON,40.219299,-8.593482,8,6,normalized time-series kmeans
MCO031,B1,Montemor o Velho,ERICSSON,40.174339,-8.705303,1,5,normalized time-series kmeans
MCO032,B1,Montemor o Velho,ERICSSON,40.231672,-8.667804,8,6,normalized time-series kmeans
MCO118,B1,Montemor o Velho,ERICSSON,40.231011,-8.775007,12,13,normalized time-series kmeans
MCO030,B1,Montemor o Velho,ERICSSON,40.21998,-8.548688,7,12,normalized time-series kmeans
MCO038,B1,Montemor o Velho,ERICSSON,40.257863,-8.763725,4,4,normalized time-series kmeans
MCO035,B1,Montemor o Velho,ERICSSON,40.14975,-8.637642,9,8,normalized time-series kmeans
MLR047,B1,Vieira de Leiria,ERICSSON,39.851173,-8.874015,9,8,normalized time-series kmeans
MLR044,B1,Vieira de Leiria,ERICSSON,39.785627,-8.867711,0,11,normalized time-series kmeans
MLR042,B1,Vieira de Leiria,ERICSSON,39.825561,-8.932686,2,10,normalized time-series kmeans
MLR046,B1,Vieira de Leiria,ERICSSON,39.791921,-8.829658,7,12,normalized time-series kmeans
MLR043,B1,Vieira de Leiria,ERICSSON,39.876303,-8.970489,7,12,normalized time-series kmeans
MLR048,B1,Vieira de Leiria,ERICSSON,39.794346,-8.924412,12,13,normalized time-series kmeans
MLR050,B1,Vieira de Leiria,ERICSSON,39.86921,-8.925055,2,10,normalized time-series kmeans
MLR049,B1,Vieira de Leiria,ERICSSON,39.838702,-8.830536,4,4,normalized time-series kmeans
MLR045,B1,Vieira de Leiria,ERICSSON,39.801271,-8.877913,7,12,normalized time-series kmeans
MLR051,B1,Vieira de Leiria,ERICSSON,39.764561,-8.825873,10,1,normalized time-series kmeans
MAV152,B1,Gafanha da Nazare,ERICSSON,40.588374,-8.67408,9,8,normalized time-series kmeans
MAV135,B1,Gafanha da Nazare,ERICSSON,40.55921,-8.753054,2,10,normalized time-series kmeans
MAV129,B1,Gafanha da Nazare,ERICSSON,40.638564,-8.742923,2,10,normalized time-series kmeans
MAV223,B1,Gafanha da Nazare,ERICSSON,40.635675,-8.697443,1,5,normalized time-series kmeans
MAV125,B1,Gafanha da Nazare,ERICSSON,40.613216,-8.752134,2,10,normalized time-series kmeans
MAV128,B1,Gafanha da Nazare,ERICSSON,40.60084,-8.666952,1,5,normalized time-series kmeans
MAV146,B1,Gafanha da Nazare,ERICSSON,40.616887,-8.718676,9,8,normalized time-series kmeans
MPT066,B1,Pacos de Ferreira,ERICSSON,41.287386,-8.342133,12,13,normalized time-series kmeans
MPT071,B1,Pacos de Ferreira,ERICSSON,41.274433,-8.394607,1,5,normalized time-series kmeans
MPT056,B1,Pacos de Ferreira,ERICSSON,41.264738,-8.431155,0,11,normalized time-series kmeans
MPT067,B1,Pacos de Ferreira,ERICSSON,41.277919,-8.364628,14,0,normalized time-series kmeans
MPT062,B1,Pacos de Ferreira,ERICSSON,41.234741,-8.360524,7,12,normalized time-series kmeans
MPT064,B1,Pacos de Ferreira,ERICSSON,41.229746,-8.321986,7,12,normalized time-series kmeans
MPT050,B1,Pacos de Ferreira,ERICSSON,41.277832,-8.374016,4,4,normalized time-series kmeans
MPT072,B1,Pacos de Ferreira,ERICSSON,41.258803,-8.354631,9,8,normalized time-series kmeans
MPT058,B1,Pacos de Ferreira,ERICSSON,41.250897,-8.403489,4,4,normalized time-series kmeans
MPT063,B1,Pacos de Ferreira,ERICSSON,41.289496,-8.384961,9,8,normalized time-series kmeans
MPT060,B1,Pacos de Ferreira,ERICSSON,41.270294,-8.341349,4,4,normalized time-series kmeans
MPT057,B1,Pacos de Ferreira,ERICSSON,41.278533,-8.423047,0,11,normalized time-series kmeans
MCO073,B1,Sao Joao do Campo,ERICSSON,40.247444,-8.48899,8,6,normalized time-series kmeans
MCO079,B1,Sao Joao do Campo,ERICSSON,40.241738,-8.445193,8,6,normalized time-series kmeans
MCO072,B1,Sao Joao do Campo,ERICSSON,40.280489,-8.520384,9,8,normalized time-series kmeans
MCO075,B1,Sao Joao do Campo,ERICSSON,40.236823,-8.403136,4,4,normalized time-series kmeans
MCO077,B1,Sao Joao do Campo,ERICSSON,40.281223,-8.479607,8,6,normalized time-series kmeans
MCO074,B1,Sao Joao do Campo,ERICSSON,40.253122,-8.415198,4,4,normalized time-series kmeans
MCO080,B1,Sao Joao do Campo,ERICSSON,40.194235,-8.37327,1,5,normalized time-series kmeans
MCO076,B1,Sao Joao do Campo,ERICSSON,40.271005,-8.455704,4,4,normalized time-series kmeans
MCO081,B1,Sao Joao do Campo,ERICSSON,40.232421,-8.515128,0,11,normalized time-series kmeans
MCO078,B1,Sao Joao do Campo,ERICSSON,40.268052,-8.408484,0,11,normalized time-series kmeans
MPT285,B1,Vila Nova de Gaia,ERICSSON,41.135979,-8.607748,14,0,normalized time-series kmeans
MPT485,B1,Vila Nova de Gaia,ERICSSON,41.129009,-8.593698,14,0,normalized time-series kmeans
MPT277,B1,Vila Nova de Gaia,ERICSSON,41.137902,-8.588339,9,8,normalized time-series kmeans
MPT278,B1,Vila Nova de Gaia,ERICSSON,41.124866,-8.605694,13,2,normalized time-series kmeans
MPT289,B1,Vila Nova de Gaia,ERICSSON,41.122597,-8.611342,13,2,normalized time-series kmeans
MPT288,B1,Vila Nova de Gaia,ERICSSON,41.121908,-8.602054,13,2,normalized time-series kmeans
MPT287,B1,Vila Nova de Gaia,ERICSSON,41.135332,-8.616235,1,5,normalized time-series kmeans
MPT294,B1,Vila Nova de Gaia,ERICSSON,41.128728,-8.610317,10,1,normalized time-series kmeans
MPT290,B1,Vila Nova de Gaia,ERICSSON,41.129126,-8.616247,13,2,normalized time-series kmeans
MPT279,B1,Vila Nova de Gaia,ERICSSON,41.126097,-8.589306,5,7,normalized time-series kmeans
MAV163,B1,Albergaria a Velha,ERICSSON,40.708931,-8.493554,8,6,normalized time-series kmeans
MAV172,B1,Albergaria a Velha,ERICSSON,40.723281,-8.556176,12,13,normalized time-series kmeans
MAV176,B1,Albergaria a Velha,ERICSSON,40.687243,-8.521409,9,8,normalized time-series kmeans
MAV169,B1,Albergaria a Velha,ERICSSON,40.679657,-8.489502,12,13,normalized time-series kmeans
MAV154,B1,Albergaria a Velha,ERICSSON,40.757522,-8.48463,4,4,normalized time-series kmeans
MAV153,B1,Albergaria a Velha,ERICSSON,40.717765,-8.521545,12,13,normalized time-series kmeans
MAV162,B1,Albergaria a Velha,ERICSSON,40.692677,-8.555669,12,13,normalized time-series kmeans
MAV171,B1,Albergaria a Velha,ERICSSON,40.738821,-8.54244,12,13,normalized time-series kmeans
MAV183,B1,Albergaria a Velha,ERICSSON,40.685811,-8.469952,0,11,normalized time-series kmeans
MAV173,B1,Albergaria a Velha,ERICSSON,40.695155,-8.53301,12,13,normalized time-series kmeans
MAV155,B1,Albergaria a Velha,ERICSSON,40.702654,-8.485124,9,8,normalized time-series kmeans
MPT269,B1,Marco de Canaveses,ERICSSON,41.223312,-8.251639,4,4,normalized time-series kmeans
MPT262,B1,Marco de Canaveses,ERICSSON,41.214212,-8.171199,3,3,normalized time-series kmeans
MPT266,B1,Marco de Canaveses,ERICSSON,41.204618,-8.12471,1,5,normalized time-series kmeans
MPT271,B1,Marco de Canaveses,ERICSSON,41.175586,-8.162316,9,8,normalized time-series kmeans
MPT265,B1,Marco de Canaveses,ERICSSON,41.221066,-8.225957,7,12,normalized time-series kmeans
MPT268,B1,Marco de Canaveses,ERICSSON,41.250558,-8.25837,1,5,normalized time-series kmeans
MPT258,B1,Marco de Canaveses,ERICSSON,41.191029,-8.145651,9,8,normalized time-series kmeans
MAV136,B1,Oliveira do Bairro,ERICSSON,40.497554,-8.531811,12,13,normalized time-series kmeans
MAV127,B1,Oliveira do Bairro,ERICSSON,40.471767,-8.522222,8,6,normalized time-series kmeans
MAV126,B1,Oliveira do Bairro,ERICSSON,40.523353,-8.551653,7,12,normalized time-series kmeans
MAV140,B1,Oliveira do Bairro,ERICSSON,40.458396,-8.462214,3,3,normalized time-series kmeans
MAV133,B1,Oliveira do Bairro,ERICSSON,40.553929,-8.535836,8,6,normalized time-series kmeans
MAV131,B1,Oliveira do Bairro,ERICSSON,40.514565,-8.493979,10,1,normalized time-series kmeans
MAV123,B1,Oliveira do Bairro,ERICSSON,40.505394,-8.446709,12,13,normalized time-series kmeans
MAV184,B1,Oliveira do Bairro,ERICSSON,40.510061,-8.432626,12,13,normalized time-series kmeans
MAV134,B1,Oliveira do Bairro,ERICSSON,40.558947,-8.554015,4,4,normalized time-series kmeans
MAV132,B1,Oliveira do Bairro,ERICSSON,40.488174,-8.409458,7,12,normalized time-series kmeans
MAV149,B1,Oliveira do Bairro,ERICSSON,40.566534,-8.52729,4,4,normalized time-series kmeans
MCO003,B1,Coimbra Santa Clara,ERICSSON,40.196334,-8.464901,8,6,normalized time-series kmeans
MCO002,B1,Coimbra Santa Clara,ERICSSON,40.179269,-8.443658,12,13,normalized time-series kmeans
MCO009,B1,Coimbra Santa Clara,ERICSSON,40.20983,-8.457157,12,13,normalized time-series kmeans
MCO112,B1,Coimbra Santa Clara,ERICSSON,40.201416,-8.46213,1,5,normalized time-series kmeans
MCO005,B1,Coimbra Santa Clara,ERICSSON,40.172347,-8.49404,0,11,normalized time-series kmeans
MCO001,B1,Coimbra Santa Clara,ERICSSON,40.173904,-8.406354,4,4,normalized time-series kmeans
MCO007,B1,Coimbra Santa Clara,ERICSSON,40.19506,-8.443165,10,1,normalized time-series kmeans
MCO006,B1,Coimbra Santa Clara,ERICSSON,40.156202,-8.458136,0,11,normalized time-series kmeans
MAV055,B1,Oliveira de Azemeis,ERICSSON,40.83811,-8.449265,9,8,normalized time-series kmeans
MAV073,B1,Oliveira de Azemeis,ERICSSON,40.81161,-8.504569,9,8,normalized time-series kmeans
MAV063,B1,Oliveira de Azemeis,ERICSSON,40.849888,-8.485315,12,13,normalized time-series kmeans
MAV058,B1,Oliveira de Azemeis,ERICSSON,40.839413,-8.527895,3,3,normalized time-series kmeans
MAV218,B1,Oliveira de Azemeis,ERICSSON,40.845089,-8.556279,7,12,normalized time-series kmeans
MAV064,B1,Oliveira de Azemeis,ERICSSON,40.785137,-8.491575,12,13,normalized time-series kmeans
MAV219,B1,Oliveira de Azemeis,ERICSSON,40.839258,-8.47999,7,12,normalized time-series kmeans
MAV056,B1,Oliveira de Azemeis,ERICSSON,40.85027,-8.464326,5,7,normalized time-series kmeans
MAV167,B1,Sao Joao da Madeira,ERICSSON,40.917672,-8.494955,3,3,normalized time-series kmeans
MAV178,B1,Sao Joao da Madeira,ERICSSON,40.906331,-8.490719,3,3,normalized time-series kmeans
MAV161,B1,Sao Joao da Madeira,ERICSSON,40.872004,-8.512331,9,8,normalized time-series kmeans
MAV181,B1,Sao Joao da Madeira,ERICSSON,40.924849,-8.515375,3,3,normalized time-series kmeans
MAV166,B1,Sao Joao da Madeira,ERICSSON,40.898425,-8.490271,3,3,normalized time-series kmeans
MAV165,B1,Sao Joao da Madeira,ERICSSON,40.881005,-8.473976,10,1,normalized time-series kmeans
MAV159,B1,Sao Joao da Madeira,ERICSSON,40.891556,-8.5155,3,3,normalized time-series kmeans
MAV225,B1,Sao Joao da Madeira,ERICSSON,40.885346,-8.492508,3,3,normalized time-series kmeans
MAV180,B1,Sao Joao da Madeira,ERICSSON,40.914236,-8.530166,4,4,normalized time-series kmeans
MAV179,B1,Pessegueiro do Vouga,ERICSSON,40.662231,-8.390382,7,12,normalized time-series kmeans
MAV175,B1,Pessegueiro do Vouga,ERICSSON,40.675841,-8.419708,12,13,normalized time-series kmeans
MAV164,B1,Pessegueiro do Vouga,ERICSSON,40.709484,-8.366026,0,11,normalized time-series kmeans
MAV174,B1,Pessegueiro do Vouga,ERICSSON,40.661958,-8.515296,7,12,normalized time-series kmeans
MAV156,B1,Pessegueiro do Vouga,ERICSSON,40.731496,-8.376641,4,4,normalized time-series kmeans
MAV168,B1,Pessegueiro do Vouga,ERICSSON,40.739761,-8.437049,7,12,normalized time-series kmeans
MAV158,B1,Pessegueiro do Vouga,ERICSSON,40.658512,-8.473079,7,12,normalized time-series kmeans
MAV160,B1,Pessegueiro do Vouga,ERICSSON,40.648332,-8.370614,12,13,normalized time-series kmeans
MAV170,B1,Pessegueiro do Vouga,ERICSSON,40.659331,-8.335177,0,11,normalized time-series kmeans
MAV177,B1,Pessegueiro do Vouga,ERICSSON,40.673461,-8.312769,4,4,normalized time-series kmeans
MAV041,B1,Santa Maria da Feira,ERICSSON,40.892756,-8.573077,9,8,normalized time-series kmeans
MAV044,B1,Santa Maria da Feira,ERICSSON,40.970998,-8.565026,10,1,normalized time-series kmeans
MAV045,B1,Santa Maria da Feira,ERICSSON,40.932856,-8.548769,14,0,normalized time-series kmeans
MAV207,B1,Santa Maria da Feira,ERICSSON,40.958855,-8.535593,3,3,normalized time-series kmeans
MAV034,B1,Santa Maria da Feira,ERICSSON,40.86658,-8.552182,12,13,normalized time-series kmeans
MAV039,B1,Santa Maria da Feira,ERICSSON,40.92401,-8.562092,10,1,normalized time-series kmeans
MAV051,B1,Santa Maria da Feira,ERICSSON,40.866678,-8.535875,9,8,normalized time-series kmeans
MAV049,B1,Santa Maria da Feira,ERICSSON,40.954824,-8.552074,3,3,normalized time-series kmeans
MAV205,B1,Santa Maria da Feira,ERICSSON,40.945739,-8.573605,12,13,normalized time-series kmeans
